"mp_identifier";"mention_id";"relation";"description";"pos";"term_id";"dep_rel";"constituent_head";"docid";"gender_pron";"gender_api";"alias";"fullname";"ne_identifier"
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_152";"property";"hoffelijk";"adj";"t_152";"head";"t_152";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_153";"label";"man";"noun";"t_153";"head";"t_153";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"label";"die";"pron";"t_154";"head";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"die";"pron";"t_154";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"die";"pron";"t_154";"head";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"doen";"verb";"t_160";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"geen";"det";"t_156";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"kwaad";"adj";"t_158";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"nog";"adv";"t_155";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"vlieg";"noun";"t_157";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_154";"property";"zullen";"verb";"t_159";"constituent";"t_154";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"die";"pron";"t_154";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"doen";"verb";"t_160";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"doen";"verb";"t_160";"hd/vc";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"geen";"det";"t_156";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"kwaad";"adj";"t_158";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"kwaad";"adj";"t_158";"hd/predm";"t_158";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"nog";"adv";"t_155";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"vlieg";"noun";"t_157";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"zullen";"verb";"t_159";"constituent";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"agent";"zullen";"verb";"t_159";"head";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"die";"pron";"t_154";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"doen";"verb";"t_160";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"geen";"det";"t_156";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"kwaad";"adj";"t_158";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"nog";"adv";"t_155";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"vlieg";"noun";"t_157";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"zullen";"verb";"t_159";"constituent";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_159";"property";"zullen";"verb";"t_159";"head";"t_159";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_160";"agent";"doen";"verb";"t_160";"head";"t_160";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_160";"agent";"geen";"det";"t_156";"constituent";"t_157";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_160";"agent";"nog";"adv";"t_155";"hd/mod";"t_155";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_140";"t_160";"agent";"vlieg";"noun";"t_157";"hd/obj1";"t_157";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_29";"label";"hij";"pron";"t_29";"head";"t_29";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"Cook";"name";"t_35";"constituent";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"Out";"name";"t_36";"constituent";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"kook_programma";"noun";"t_34";"constituent";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"met";"prep";"t_31";"hd/pc";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"populair";"adj";"t_33";"constituent";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"stoppen";"verb";"t_30";"head";"t_30";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_30";"agent";"zijn";"det";"t_32";"constituent";"t_31";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_29";"t_9";"label";"Dotter";"name";"t_9";"head";"t_9";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_102";"label";"haar";"det";"t_102";"head";"t_102";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_102";"label";"haar";"det";"t_102";"head";"t_102";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_103";"label";"advocaat";"noun";"t_103";"head";"t_103";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_103";"label";"advocaat";"noun";"t_103";"head";"t_103";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"McGregor";"name";"t_108";"constituent";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"McGregor";"name";"t_108";"constituent";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"met";"prep";"t_107";"constituent";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"met";"prep";"t_107";"constituent";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"mogen";"verb";"t_109";"constituent";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"mogen";"verb";"t_109";"constituent";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"of";"comp";"t_105";"hd/vc";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"of";"comp";"t_105";"hd/vc";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"praten";"verb";"t_110";"constituent";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"praten";"verb";"t_110";"constituent";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"verzoeken";"verb";"t_104";"head";"t_104";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"verzoeken";"verb";"t_104";"head";"t_104";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"ze";"pron";"t_106";"constituent";"t_105";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_104";"agent";"ze";"pron";"t_106";"constituent";"t_105";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_43";"label";"haar";"det";"t_43";"head";"t_43";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_43";"label";"haar";"det";"t_43";"head";"t_43";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_44";"property";"afgelopen";"adj";"t_44";"head";"t_44";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_44";"property";"afgelopen";"adj";"t_44";"head";"t_44";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_45";"label";"december";"noun";"t_45";"head";"t_45";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_45";"label";"december";"noun";"t_45";"head";"t_45";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"de";"det";"t_41";"constituent";"t_42";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"de";"det";"t_41";"constituent";"t_42";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"misbruiken";"verb";"t_47";"head";"t_47";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"misbruiken";"verb";"t_47";"head";"t_47";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"tv-chef";"noun";"t_42";"hd/su";"t_42";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_47";"undergoer";"tv-chef";"noun";"t_42";"hd/su";"t_42";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_49";"label";"hij";"pron";"t_49";"head";"t_49";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_49";"label";"hij";"pron";"t_49";"head";"t_49";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_51";"label";"haar";"pron";"t_51";"head";"t_51";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_51";"label";"haar";"pron";"t_51";"head";"t_51";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"bil";"noun";"t_58";"constituent";"t_56";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"bil";"noun";"t_58";"constituent";"t_56";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"daarbij";"pp";"t_52";"hd/mod";"t_52";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"daarbij";"pp";"t_52";"hd/mod";"t_52";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"de";"det";"t_57";"constituent";"t_56";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"de";"det";"t_57";"constituent";"t_56";"coreferenced_a0000000";"female";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"een";"det";"t_54";"constituent";"t_53";"coreferenced_a0000000";"male";NA;NA;NA;NA
"/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_45";"t_59";"agent";"een";"det";"t_54";"constituent";"t_53";"coreferenced_a0000000";"female";NA;NA;NA;NA
